claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
1537,116,R$ 5151.23,4174.15,FORTALEZA,2,FALSE,meat
1538,121,R$ 11570.74,11228.62,SAO LUIS,3,FALSE,unknown
1539,136,R$ 16404,13435.66,SAO LUIS,9,FALSE,vegetable
1540,168,R$ 13189.01,8973.33,RECIFE,4,FALSE,meat
1541,229,R$ 34290.27,28670.7,RECIFE,11,FALSE,meat
1542,200,R$ 47433.27,33797.92,SAO LUIS,14,FALSE,meat
1543,167,R$ 13754.67,13529.18,RECIFE,5,TRUE,meat
1544,146,R$ 11808.63,10962.34,FORTALEZA,3,FALSE,unknown
1545,134,R$ 5550.16,4811.46,NATAL,2,FALSE,meat
1546,174,R$ 9916.81,6951.37,RECIFE,5,TRUE,vegetable
1547,229,R$ 32081.21,21518.38,SAO LUIS,9,FALSE,meat
1548,175,R$ 48474.05,42801.63,RECIFE,12,FALSE,unknown
1549,220,R$ 41776.68,39039.75,RECIFE,11,FALSE,unknown
1550,142,R$ 4480.97,3978.3,RECIFE,2,FALSE,meat
1551,199,R$ 18835.33,17153.2,FORTALEZA,7,FALSE,meat
1552,227,R$ 10602.34,9691.15,SAO LUIS,4,FALSE,meat
1553,261,R$ 47264.65,32814.76,SAO LUIS,13,FALSE,meat
1554,155,R$ 25224.06,20782.17,RECIFE,8,FALSE,meat
1555,109,R$ 3187.81,2825.88,SAO LUIS,1,FALSE,meat
1556,159,R$ 14724.27,11455.18,RECIFE,8,FALSE,vegetable
1557,179,R$ 19131.98,15233.8,RECIFE,10,TRUE,vegetable
1558,173,R$ 14810.36,11606.96,FORTALEZA,5,TRUE,meat
1559,195,R$ 64713.52,48272.74,FORTALEZA,14,TRUE,unknown
1560,185,R$ 41109.21,31761.4,RECIFE,13,FALSE,meat
1561,189,R$ 28389.28,27283.13,FORTALEZA,11,TRUE,meat
1562,142,R$ 29117.73,23850.61,FORTALEZA,10,FALSE,meat
1563,103,R$ 6289.54,4621.74,FORTALEZA,2,FALSE,meat
1564,136,R$ 5495.45,4280.52,RECIFE,3,FALSE,vegetable
1565,100,R$ 3482.81,3137.17,RECIFE,1,FALSE,meat
1566,129,R$ 7324.7,6611.73,SAO LUIS,3,FALSE,meat
1567,180,R$ 23110.8,21494.85,RECIFE,14,FALSE,vegetable
1568,110,R$ 13651.11,13139.31,NATAL,5,FALSE,meat
1569,101,R$ 5851.24,4038.32,SAO LUIS,2,FALSE,meat
1570,232,R$ 29674.05,25218.61,RECIFE,7,FALSE,unknown
1571,188,R$ 23524.76,18878.34,RECIFE,8,FALSE,meat
1572,182,R$ 37841.12,29510.96,SAO LUIS,12,FALSE,meat
1573,118,R$ 12188.56,8810.58,SAO LUIS,4,FALSE,meat
1574,168,R$ 6662.82,4672.33,RECIFE,2,FALSE,meat
1575,178,R$ 12240.44,10960.54,SAO LUIS,3,TRUE,unknown
1576,140,R$ 2741.28,2108.74,RECIFE,1,FALSE,vegetable
1577,109,R$ 6828.8,6467.04,RECIFE,3,FALSE,meat
1578,252,R$ 42111.04,37107.45,FORTALEZA,15,FALSE,meat
1579,170,R$ 13313.24,11217.09,FORTALEZA,7,TRUE,vegetable
1580,271,R$ 61205.56,52211.05,RECIFE,15,FALSE,unknown
1581,139,R$ 14790.64,10007.5,SAO LUIS,3,FALSE,unknown
1582,151,R$ 23100.46,17119.52,NATAL,11,FALSE,vegetable
1583,221,R$ 24051.2,16512.65,RECIFE,7,FALSE,meat
1584,176,R$ 17625.66,12750.62,SAO LUIS,8,TRUE,vegetable
1585,165,R$ 7340.45,5690.96,NATAL,2,TRUE,unknown
1586,158,R$ 11059.59,9691.26,SAO LUIS,6,FALSE,vegetable
1587,179,R$ 24246.95,18964.74,FORTALEZA,8,TRUE,meat
1588,190,R$ 22107.21,17978.07,RECIFE,5,FALSE,unknown
1589,224,R$ 56008.42,50750.32,SAO LUIS,14,FALSE,unknown
1590,173,R$ 15800.29,12654.86,SAO LUIS,5,FALSE,meat
1591,164,R$ 21163.37,15040.03,RECIFE,6,FALSE,meat
1592,134,R$ 23845.53,21912.44,SAO LUIS,6,FALSE,unknown
1593,195,R$ 61799.6,51138.8,SAO LUIS,15,TRUE,unknown
1594,162,R$ 18720.24,17655.88,SAO LUIS,5,FALSE,unknown
1595,300,R$ 62234.22,45019.19,RECIFE,13,FALSE,unknown
1596,186,R$ 50657.96,36123.59,RECIFE,14,TRUE,meat
1597,176,R$ 26357.09,19535.09,SAO LUIS,6,TRUE,unknown
1598,119,R$ 21425.35,20462.38,RECIFE,8,FALSE,meat
1599,182,R$ 31642.45,21901.16,RECIFE,15,TRUE,vegetable
1600,184,R$ 58562.94,41709.62,FORTALEZA,12,TRUE,unknown
1601,187,R$ 47419.44,37167.95,SAO LUIS,11,TRUE,unknown
1602,170,R$ 18287.24,14034.81,NATAL,6,TRUE,meat
1603,187,R$ 28506.39,21794.72,RECIFE,9,FALSE,meat
1604,180,R$ 12304.59,10074.35,SAO LUIS,3,TRUE,unknown
1605,169,R$ 6094.55,5401.28,RECIFE,2,TRUE,unknown
1606,180,R$ 25772.69,20582.35,RECIFE,6,FALSE,unknown
1607,175,R$ 9367.13,6763.48,RECIFE,5,TRUE,vegetable
1608,185,R$ 41571.48,33272.22,SAO LUIS,10,TRUE,unknown
1609,182,R$ 39879.08,37942.66,RECIFE,11,TRUE,unknown
1610,178,R$ 31393.59,21167.83,SAO LUIS,6,TRUE,unknown
1611,172,R$ 16539.7,12000.22,SAO LUIS,8,TRUE,vegetable
1612,140,R$ 17257.86,16534.6,SAO LUIS,7,FALSE,meat
1613,154,R$ 38795.63,26961.08,SAO LUIS,11,FALSE,meat
1614,174,R$ 18319.61,14768.28,RECIFE,4,FALSE,unknown
1615,235,R$ 37095.44,32658.57,RECIFE,13,FALSE,meat
1616,174,R$ 9386.87,6336.77,RECIFE,3,FALSE,meat
1617,143,R$ 14785.84,10435.67,NATAL,4,FALSE,meat
1618,283,R$ 68427.17,48893.4,SAO LUIS,14,FALSE,unknown
1619,163,R$ 3345.51,2926.31,RECIFE,2,TRUE,vegetable
1620,158,R$ 21581.01,16353.75,RECIFE,11,FALSE,vegetable
1621,156,R$ 14179.65,10424.22,RECIFE,4,FALSE,meat
1622,191,R$ 24243.67,23612.97,NATAL,9,FALSE,meat
1623,168,R$ 24182.11,19174.03,RECIFE,13,NA,vegetable
1624,192,R$ 25492.14,19920.76,NATAL,13,FALSE,vegetable
1625,148,R$ 7073.48,5107.17,FORTALEZA,2,FALSE,meat
1626,179,R$ 30543.94,25781.71,RECIFE,10,FALSE,meat
1627,200,R$ 30341.38,21245.32,RECIFE,6,FALSE,unknown
1628,214,R$ 39509.72,30290.36,RECIFE,12,FALSE,meat
1629,355,R$ 57120.78,41443.93,SAO LUIS,12,FALSE,unknown
1630,176,R$ 21012.78,18838.02,SAO LUIS,13,TRUE,vegetable
1631,197,R$ 64197.45,46149.98,RECIFE,13,TRUE,unknown
1632,174,R$ 41125.84,28537.39,SAO LUIS,11,FALSE,meat
1633,160,R$ 11937.81,11424.54,FORTALEZA,8,FALSE,vegetable
1634,134,R$ 11639.6,8011.75,RECIFE,2,FALSE,unknown
1635,184,R$ 28069.43,18846.29,SAO LUIS,13,TRUE,vegetable
1636,172,R$ 17241.34,11515.94,NATAL,3,FALSE,unknown
1637,186,R$ 37374.34,29279.67,RECIFE,8,TRUE,unknown
1638,174,R$ 28502.07,20791.96,FORTALEZA,6,TRUE,unknown
1639,172,R$ 7390.5,NA,FORTALEZA,4,TRUE,vegetable
1640,241,R$ 36078.79,25496.86,NATAL,10,FALSE,meat
1641,164,R$ 33927.82,27946.43,RECIFE,11,FALSE,meat
1642,180,R$ 18451.32,13327.99,FORTALEZA,9,TRUE,vegetable
1643,100,R$ 1759.54,1584.02,RECIFE,1,FALSE,vegetable
1644,295,R$ 30049.4,22217.95,SAO LUIS,9,FALSE,meat
1645,244,R$ 23033.51,17900.56,FORTALEZA,7,FALSE,meat
1646,194,R$ 43184.43,32863.55,NATAL,9,TRUE,unknown
1647,247,R$ 46155.31,36227.49,RECIFE,14,FALSE,meat
1648,205,R$ 27109.99,23535.2,SAO LUIS,7,FALSE,unknown
1649,379,R$ 62541.83,43575.47,RECIFE,12,FALSE,unknown
1650,186,R$ 20388.34,17788.52,NATAL,7,TRUE,meat
1651,240,R$ 42911.08,28610.98,SAO LUIS,11,FALSE,meat
1652,119,R$ 7593.56,6283.92,RECIFE,3,FALSE,meat
1653,102,R$ 4401.43,3814.89,FORTALEZA,2,FALSE,meat
1654,174,R$ 12181.97,9329.41,RECIFE,6,TRUE,vegetable
1655,293,R$ 56980.02,46409.79,RECIFE,13,FALSE,unknown
1656,307,R$ 62457.1,52406.08,RECIFE,15,FALSE,unknown
1657,263,R$ 33515.42,30803.52,RECIFE,12,FALSE,meat
1658,170,R$ 4847.47,3524.33,RECIFE,1,TRUE,meat
1659,204,R$ 49313.01,34269.94,RECIFE,10,FALSE,unknown
1660,158,R$ 22303.36,19734.19,RECIFE,8,FALSE,meat
1661,172,R$ 20598.27,16689.3,FORTALEZA,7,FALSE,meat
1662,200,R$ 46052.88,30911.02,RECIFE,12,FALSE,meat
1663,141,R$ 8768.63,8350.94,SAO LUIS,3,FALSE,meat
1664,168,R$ 10015.55,8381.72,NATAL,6,FALSE,vegetable
1665,193,R$ 34275.64,28689.01,NATAL,8,FALSE,unknown
1666,179,R$ 24368.23,20901.79,FORTALEZA,6,TRUE,unknown
1667,173,R$ 31546.46,21598.8,FORTALEZA,9,TRUE,meat
1668,174,R$ 9919.75,9623.25,RECIFE,3,TRUE,unknown
1669,169,R$ 18608.46,14079.26,RECIFE,9,TRUE,vegetable
1670,187,R$ 55725.99,50889.44,NATAL,15,TRUE,unknown
1671,206,R$ 31569.93,21496.25,FORTALEZA,9,FALSE,meat
1672,215,R$ 17460.39,14083.18,RECIFE,4,FALSE,unknown
1673,224,R$ 38791.31,36808.89,NATAL,11,FALSE,unknown
1674,186,R$ 30384.18,25448.19,RECIFE,10,TRUE,meat
1675,193,R$ 48558.53,36540.67,RECIFE,15,FALSE,meat
1676,175,R$ 20517.7,17443.1,FORTALEZA,12,TRUE,vegetable
1677,216,R$ 35337.31,31051.87,RECIFE,9,FALSE,unknown
1678,178,R$ 30847.55,26599.87,RECIFE,11,TRUE,meat
1679,192,R$ 39384.62,28287.47,FORTALEZA,11,FALSE,meat
1680,232,R$ 41159.57,29529.38,NATAL,12,FALSE,meat
1681,163,R$ 30552.61,30356.27,NATAL,9,FALSE,unknown
1682,109,R$ 8949.65,6638.93,SAO LUIS,3,FALSE,meat
1683,179,R$ 25363.33,21964.2,RECIFE,9,TRUE,meat
1684,169,R$ 24297.21,17672.9,SAO LUIS,5,TRUE,unknown
1685,192,R$ 58771.2,NA,SAO LUIS,14,TRUE,unknown
1686,244,R$ 13984.06,13307.46,FORTALEZA,4,FALSE,unknown
1687,173,R$ 17306.09,11812.12,SAO LUIS,8,TRUE,vegetable
1688,177,R$ 39232.66,27015.04,RECIFE,11,FALSE,meat
1689,114,R$ 3911.14,3759.09,NATAL,2,FALSE,meat
1690,220,R$ 43681.37,30304.41,RECIFE,9,FALSE,unknown
1691,188,R$ 35479.82,34584.48,RECIFE,14,NA,meat
1692,137,R$ 5884.66,4440.33,NATAL,1,FALSE,unknown
1693,218,R$ 36875.18,31262.74,RECIFE,13,FALSE,meat
1694,182,R$ 54707.29,36672.31,SAO LUIS,15,TRUE,meat
1695,156,R$ 12852.92,11355.59,FORTALEZA,3,FALSE,unknown
1696,237,R$ 34210.57,30681,FORTALEZA,9,FALSE,unknown
1697,180,R$ 32885.82,30266.71,RECIFE,12,TRUE,meat
1698,231,R$ 43868.5,36341.88,RECIFE,15,FALSE,meat
1699,141,R$ 10984.87,7538.6,RECIFE,3,FALSE,meat
1700,248,R$ 20691.49,13858.67,SAO LUIS,4,FALSE,unknown
1701,168,R$ 34935.06,30443.63,SAO LUIS,12,FALSE,meat
1702,247,R$ 51449.27,34830.12,SAO LUIS,14,FALSE, Meat
1703,171,R$ 6414.96,5521.23,SAO LUIS,2,TRUE,meat
1704,130,R$ 7104.27,5952.89,SAO LUIS,2,FALSE,meat
1705,181,R$ 19722.98,13360.06,SAO LUIS,5,FALSE, Meat
1706,184,R$ 41638.32,35128.22,SAO LUIS,14,FALSE,meat
1707,167,R$ 21274.79,15977.42,RECIFE,6,FALSE,meat
1708,187,R$ 27136.21,21135.29,RECIFE,6,FALSE,unknown
1709,118,R$ 8086.37,7722.86,RECIFE,3,FALSE,meat
1710,166,R$ 9558.91,8227.72,RECIFE,5,TRUE,vegetable
1711,300,R$ 35865.8,24022.17,FORTALEZA,10,FALSE,meat
1712,137,R$ 19860.67,16329.9,RECIFE,7,FALSE,meat
1713,170,R$ 24013.71,16077.74,FORTALEZA,11,FALSE,vegetable
1714,126,R$ 8441.04,5915.25,RECIFE,4,FALSE,vegetable
1715,108,R$ 2342.54,1616.08,SAO LUIS,1,FALSE,vegetable
1716,287,R$ 63883.28,47812,RECIFE,14,FALSE,unknown
1717,215,R$ 34850.3,23239.95,SAO LUIS,9,FALSE,meat
1718,120,R$ 5330.5,3984.42,FORTALEZA,2,FALSE,meat
1719,203,R$ 24711.42,19623.15,RECIFE,8,FALSE,meat
1720,201,R$ 41278.15,33395.81,RECIFE,10,FALSE,unknown
1721,173,R$ 37776.95,34593.03,RECIFE,14,FALSE,meat
1722,102,R$ 5900.7,5045.15,SAO LUIS,2,FALSE,meat
1723,154,R$ 39549.41,31866.39,SAO LUIS,13,FALSE,meat
1724,318,R$ 50465.79,37237,SAO LUIS,11,FALSE,unknown
1725,155,R$ 19983.67,16126.39,RECIFE,6,FALSE,meat
1726,120,R$ 11745.72,8410.45,RECIFE,3,FALSE,meat
1727,166,R$ 7308.98,6569.44,SAO LUIS,4,TRUE,vegetable
1728,183,R$ 42991.16,30131.77,RECIFE,9,TRUE,unknown
1729,178,R$ 19329.14,18111.77,NATAL,7,TRUE,meat
1730,249,R$ 62265.27,47465.48,FORTALEZA,14,FALSE,unknown
1731,180,R$ 48626.59,39166.38,RECIFE,11,TRUE,unknown
1732,220,R$ 24443.22,21802.49,FORTALEZA,15,FALSE,vegetable
1733,154,R$ 19499.41,17922.73,RECIFE,5,FALSE,unknown
1734,258,R$ 40755.18,31033.82,NATAL,9,FALSE,unknown
1735,187,R$ 22480.12,NA,SAO LUIS,15,FALSE,vegetable
1736,214,R$ 31320.01,21022.77,FORTALEZA,8,FALSE,meat
1737,150,R$ 10416.45,7351.03,RECIFE,3,FALSE,meat
1738,334,R$ 53090.02,39136.37,SAO LUIS,11,FALSE,unknown
1739,219,R$ 52164.52,51739.45,RECIFE,15,FALSE,unknown
1740,150,R$ 7804.17,6303.78,RECIFE,4,FALSE,vegetable
1741,151,R$ 15088.73,10565.59,SAO LUIS,4,FALSE,meat
1742,180,R$ 48501.11,36799.38,SAO LUIS,15,TRUE,meat
1743,213,R$ 21578.32,14643.27,SAO LUIS,6,FALSE,meat
1744,199,R$ 52867.09,47227.64,SAO LUIS,13,TRUE,unknown
1745,176,R$ 24763.44,16977.94,NATAL,7,TRUE,meat
1746,194,R$ 34896.94,23497.59,NATAL,7,FALSE,unknown
1747,169,R$ 10997.94,9314.35,FORTALEZA,6,TRUE,vegetable
1748,82,R$ 2360.56,1649.88,RECIFE,1,FALSE,vegetable
1749,149,R$ 13164.13,11332.31,SAO LUIS,5,FALSE,meat
1750,304,R$ 45677.73,37156.2,SAO LUIS,15,FALSE,meat
1751,180,R$ 16706.5,12051.62,RECIFE,8,TRUE,vegetable
1752,99,R$ 4542.86,3323.19,NATAL,1,FALSE,meat
1753,158,R$ 13577.35,10104.87,SAO LUIS,4,FALSE,meat
1754,198,R$ 45774.06,31661.56,FORTALEZA,9,FALSE,unknown
1755,159,R$ 7189.71,6853.4,FORTALEZA,5,TRUE,vegetable
1756,167,R$ 10003.79,9414.05,SAO LUIS,4,TRUE,meat
1757,210,R$ 13361.47,9796.79,RECIFE,7,FALSE,vegetable
1758,109,R$ 4405.06,4110.73,SAO LUIS,1,FALSE,unknown
1759,95,R$ 5612.83,5312.37,RECIFE,2,FALSE,unknown
1760,89,R$ 2906.7,2855.57,SAO LUIS,2,FALSE,vegetable
1761,147,R$ 12457.69,11684.87,FORTALEZA,5,FALSE,meat
1762,191,R$ 30722.02,23125.27,RECIFE,7,FALSE,unknown
1763,222,R$ 32126.6,21875.28,RECIFE,6,FALSE,unknown
1764,250,R$ 47455.65,37383.76,SAO LUIS,15,FALSE,meat
1765,257,R$ 51998.64,35189.02,RECIFE,10,FALSE,unknown
1766,201,R$ 50587.62,40774,FORTALEZA,12,FALSE,unknown
1767,166,R$ 12371.26,8613.27,SAO LUIS,3,TRUE,meat
1768,177,R$ 20857.74,15181.77,NATAL,6,TRUE,meat
1769,158,R$ 31662.55,28827.04,FORTALEZA,8,FALSE,unknown
1770,253,R$ 47903.26,33268.13,SAO LUIS,13,FALSE,meat
1771,168,R$ 5829.51,3938.12,SAO LUIS,3,TRUE,vegetable
1772,222,R$ 29374.46,21049.75,RECIFE,8,FALSE,meat
1773,190,R$ 36656.92,25956.34,RECIFE,7,FALSE,unknown
1774,120,R$ 12450.48,8525.46,SAO LUIS,2,FALSE,unknown
1775,213,R$ 44189.77,36939.7,FORTALEZA,11,FALSE,unknown
1776,198,R$ 32172.19,25313.26,RECIFE,10,FALSE,meat
1777,232,R$ 30170.9,27808.19,RECIFE,8,FALSE,unknown
1778,99,R$ 3915.81,3062.71,SAO LUIS,1,FALSE,meat
1779,179,R$ 29345.21,21229.1,SAO LUIS,6,TRUE,unknown
1780,205,R$ 38702.09,29584.48,FORTALEZA,12,FALSE,meat
1781,154,R$ 11913.33,8505.19,RECIFE,3,FALSE,meat
1782,364,R$ 70026.68,47392.77,RECIFE,14,FALSE,unknown
1783,152,R$ 34096.52,23945.51,RECIFE,10,FALSE,meat
1784,181,R$ 32600.6,28013.39,FORTALEZA,8,FALSE,unknown
1785,176,R$ 22538.57,20407.89,NATAL,6,TRUE,unknown
1786,145,R$ 31461.59,27272.42,FORTALEZA,11,FALSE,meat
1787,194,R$ 22496.75,19827.96,RECIFE,13,FALSE,VEGETABLES
1788,171,R$ 28590.69,26218.2,FORTALEZA,10,FALSE,meat
1789,202,R$ 25434.76,19631.02,NATAL,13,NA,vegetable
1790,189,R$ 29801.04,29302.16,RECIFE,8,FALSE,unknown
1791,193,R$ 24123.1,19149.87,SAO LUIS,8,FALSE,meat
1792,178,R$ 55343.2,40761.13,SAO LUIS,12,FALSE,unknown
1793,163,R$ 12908.29,12891.34,NATAL,9,FALSE,vegetable
1794,215,R$ 33397.99,27685.39,RECIFE,11,FALSE,meat
1795,182,R$ 26798.74,21598.68,RECIFE,9,FALSE,meat
1796,166,R$ 17037.52,13386.46,SAO LUIS,4,TRUE,unknown
1797,156,R$ 27436.95,21301.82,RECIFE,9,FALSE,meat
1798,138,R$ 10775.83,9895.53,RECIFE,7,FALSE,vegetable
1799,133,R$ 5781.78,4418.03,RECIFE,2,FALSE,meat
1800,189,R$ 47747.17,42406.4,RECIFE,12,FALSE,unknown
1801,266,R$ 15078.56,14809.55,FORTALEZA,4,FALSE,unknown
1802,157,R$ 28462.81,NA,RECIFE,9,FALSE,meat
1803,199,R$ 36693.35,31156.43,NATAL,9,FALSE,unknown
1804,202,R$ 31075.39,21416.78,RECIFE,14,FALSE,vegetable
1805,254,R$ 39728.31,35324.86,SAO LUIS,14,FALSE,meat
1806,119,R$ 10945.55,9628.08,SAO LUIS,3,FALSE,unknown
1807,195,R$ 23811.5,17167.74,SAO LUIS,7,FALSE,meat
1808,182,R$ 33036.85,22072.06,NATAL,15,TRUE,vegetable
1809,178,R$ 51879.64,35237.04,RECIFE,10,FALSE,unknown
1810,260,R$ 64274.15,46224.99,NATAL,13,FALSE,unknown
1811,123,R$ 8937.13,7578.6,RECIFE,2,FALSE,unknown
1812,181,R$ 20396.77,16994.9,SAO LUIS,11,TRUE,vegetable
1813,171,R$ 15222.68,13318.31,FORTALEZA,5,FALSE,meat
1814,156,R$ 21405.71,19172.45,FORTALEZA,8,FALSE,meat
1815,119,R$ 7595.23,5115.9,SAO LUIS,2,FALSE,meat
1816,173,R$ 29549.4,20232.26,SAO LUIS,8,FALSE,meat
1817,127,R$ 18551.77,15572.25,SAO LUIS,4,FALSE,unknown
1818,172,R$ 20247.27,16856.8,SAO LUIS,11,TRUE,vegetable
1819,161,R$ 37052.62,37044.52,FORTALEZA,15,FALSE,meat
1820,159,R$ 28460.03,24849.66,NATAL,10,FALSE,meat
1821,197,R$ 46020.2,31510.12,RECIFE,9,TRUE,unknown
1822,181,R$ 8430.06,6741.01,SAO LUIS,3,FALSE,meat
1823,157,R$ 14436.15,13668.43,RECIFE,4,FALSE,unknown
1824,94,R$ 4521.8,3079.02,SAO LUIS,1,FALSE,meat
1825,125,R$ 14666.12,12546.02,SAO LUIS,5,FALSE,meat
1826,101,R$ 3138.5,2254.62,NATAL,2,FALSE,vegetable
1827,100,R$ 10211.22,8655.49,RECIFE,2,FALSE,unknown
1828,169,R$ 13839,10543.83,RECIFE,4,TRUE,meat
1829,161,R$ 18170.55,15206.93,SAO LUIS,6,FALSE,meat
1830,224,R$ 48051.68,38617.47,FORTALEZA,11,FALSE,unknown
1831,176,R$ 15616.38,12744.6,RECIFE,4,TRUE,unknown
1832,200,R$ 64791.47,43291.45,RECIFE,12,TRUE,unknown
1833,181,R$ 37703.58,34383.41,RECIFE,14,TRUE,meat
1834,172,R$ 7509.08,7416.49,SAO LUIS,2,NA,unknown
1835,247,R$ 45768.2,NA,NATAL,9,FALSE,unknown
1836,101,R$ 4409.3,3360.84,FORTALEZA,1,FALSE,meat
1837,153,R$ 14445.42,11155.87,SAO LUIS,3,FALSE,unknown
1838,125,R$ 9706.51,7227.6,RECIFE,5,FALSE,vegetable
1839,168,R$ 15895.02,11928.76,FORTALEZA,8,FALSE,vegetable
1840,176,R$ 26505.93,18172.73,SAO LUIS,7,FALSE,meat
1841,308,R$ 48933.13,42704.13,SAO LUIS,12,FALSE,unknown
1842,218,R$ 38016.79,28727.97,RECIFE,8,FALSE,unknown
1843,170,R$ 7546,5571.34,RECIFE,4,TRUE,vegetable
1844,246,R$ 42845.82,31603.27,SAO LUIS,13,FALSE,meat
1845,197,R$ 22781.77,21610.76,SAO LUIS,9,FALSE,meat
1846,180,R$ 33990.55,23677.68,SAO LUIS,7,TRUE,unknown
1847,136,R$ 11764.72,11218.13,RECIFE,3,FALSE,unknown
1848,242,R$ 44451.31,32728.52,RECIFE,13,FALSE,meat
1849,147,R$ 9024.98,8224.98,SAO LUIS,2,FALSE,unknown
1850,123,R$ 5469.11,3723.33,RECIFE,1,FALSE,unknown
1851,190,R$ 52589.17,35603.64,RECIFE,10,TRUE,unknown
1852,164,R$ 26984.28,23772.66,FORTALEZA,10,FALSE,meat
1853,187,R$ 29243.75,27270.17,RECIFE,8,FALSE,unknown
1854,261,R$ 53360.97,48431.46,NATAL,14,FALSE,unknown
1855,88,R$ 6499.21,5060.06,FORTALEZA,3,FALSE,vegetable
1856,235,R$ 32246.22,27575.95,FORTALEZA,11,FALSE,meat
1857,184,R$ 25872.11,24223.44,RECIFE,10,TRUE,meat
1858,123,R$ 13355.47,9830.92,SAO LUIS,3,FALSE,unknown
1859,157,R$ 38407.62,36310.96,RECIFE,15,FALSE,meat
1860,225,R$ 37598.58,31730,FORTALEZA,13,FALSE,meat
1861,211,R$ 46934.72,37182.93,RECIFE,15,FALSE,meat
1862,287,R$ 47997.62,32073.12,RECIFE,13,FALSE,meat
1863,178,R$ 22182.56,21188.46,SAO LUIS,6,FALSE,unknown
1864,261,R$ 47965.37,45595.58,SAO LUIS,13,FALSE,unknown
1865,128,R$ 5757.86,4651.12,NATAL,3,FALSE,vegetable
1866,204,R$ 47773.53,37101.34,SAO LUIS,11,FALSE,unknown
1867,177,R$ 11537.71,10983.33,NATAL,3,TRUE,unknown
1868,172,R$ 21648.98,17706.83,RECIFE,12,TRUE,vegetable
1869,184,R$ 52858.17,35481.71,RECIFE,14,TRUE,meat
1870,233,R$ 21163.73,20840.82,RECIFE,8,FALSE,meat
1871,206,R$ 44317.86,35676.33,NATAL,14,FALSE,meat
1872,170,R$ 10612.29,7549.2,SAO LUIS,3,FALSE,meat
1873,139,R$ 5782.51,4524.27,RECIFE,2,FALSE,meat
1874,192,R$ 17003.15,11414.02,FORTALEZA,5,FALSE,meat
1875,137,R$ 19946.68,13434.23,RECIFE,9,FALSE,VEGETABLES
1876,210,R$ 27416.73,21092.64,RECIFE,14,FALSE,vegetable
1877,230,R$ 35515.98,29524.71,SAO LUIS,12,FALSE,meat
1878,172,R$ 8436.75,7183.65,NATAL,2,FALSE,unknown
1879,162,R$ 3794.22,3255.81,RECIFE,1,TRUE,meat
1880,181,R$ 23722.5,22077.01,NATAL,9,FALSE,meat
1881,172,R$ 7686.46,5249.86,SAO LUIS,3,TRUE,vegetable
1882,228,R$ 31795.41,30951.21,RECIFE,12,FALSE,meat
1883,278,R$ 49988.66,47719.29,SAO LUIS,14,FALSE,unknown
1884,236,R$ 37812.23,36977,RECIFE,15,FALSE,meat
1885,258,R$ 58402.82,42700.5,NATAL,12,FALSE,unknown
1886,153,R$ 18493.79,13562.85,FORTALEZA,9,FALSE,vegetable
1887,128,R$ 5763.2,4891.18,RECIFE,3,FALSE,vegetable
1888,184,R$ 44740.73,38551.29,RECIFE,11,TRUE,unknown
1889,155,R$ 7499.25,5336.37,SAO LUIS,2,FALSE,meat
1890,156,R$ 25970.06,18446.8,RECIFE,12,FALSE,vegetable
1891,96,R$ 7694.28,5894.43,RECIFE,4,FALSE,vegetable
1892,167,R$ 20633.5,14646.84,FORTALEZA,4,FALSE,unknown
1893,201,R$ 34923.59,33348.11,SAO LUIS,13,FALSE,meat
1894,196,R$ 30469.16,24235.99,RECIFE,7,FALSE,unknown
1895,134,R$ 21838.8,19145.51,FORTALEZA,8,FALSE,meat
1896,191,R$ 46840.01,37297.47,FORTALEZA,15,TRUE,meat
1897,176,R$ 13687.6,11092.9,RECIFE,7,TRUE,vegetable
1898,172,R$ 12268.37,8472.11,NATAL,6,TRUE,vegetable
1899,218,R$ 38459.17,NA,NATAL,11,FALSE,meat
1900,176,R$ 39299.16,37583.04,NATAL,11,FALSE,unknown
1901,212,R$ 18562.03,14608.18,NATAL,6,FALSE,meat
1902,139,R$ 19840.83,17430.14,RECIFE,7,FALSE,meat
1903,123,R$ 6072.18,5833.26,RECIFE,2,FALSE,unknown
1904,133,R$ 3053.8,2991.49,RECIFE,1,FALSE,meat
1905,254,R$ 31667.09,30389.14,RECIFE,12,FALSE,meat
1906,169,R$ 8485.28,6568.8,SAO LUIS,4,FALSE,vegetable
1907,125,R$ 4136.96,3428.76,NATAL,1,FALSE,meat
1908,259,R$ 43377.34,36613.28,NATAL,15,FALSE,meat
1909,175,R$ 24588.09,19163.76,SAO LUIS,13,TRUE,vegetable
1910,236,R$ 18191.94,13552.61,FORTALEZA,5,FALSE,meat
1911,201,R$ 16446.37,12675.26,SAO LUIS,5,FALSE,meat
1912,187,R$ 24104.82,16113.09,RECIFE,5,FALSE,unknown
1913,299,R$ 47679.12,32507.64,FORTALEZA,9,FALSE,unknown
1914,114,R$ 14689.39,13524.81,FORTALEZA,5,FALSE,meat
1915,179,R$ 20121.04,14239.84,NATAL,9,TRUE,vegetable
1916,269,R$ 35567.84,24940.75,RECIFE,10,FALSE,meat
1917,193,R$ 71111.18,48683.09,SAO LUIS,14,TRUE,unknown
1918,290,R$ 71111.47,49964.75,RECIFE,14,FALSE,unknown
1919,140,R$ 24807.37,18845.48,NATAL,13,FALSE,vegetable
